,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
22,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
23,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
24,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
25,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
26,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
27,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
28,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
29,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
30,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
31,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
32,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
33,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
34,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
35,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
36,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
37,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
38,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
39,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
40,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
41,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
42,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
43,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
44,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
45,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
46,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
47,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
48,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
49,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
50,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
51,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
52,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
53,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
54,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
55,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
56,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
57,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
58,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
59,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
60,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
61,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
62,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
63,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
64,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
65,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
66,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
67,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
68,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
69,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
70,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
71,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
72,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
73,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
74,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
75,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
76,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
77,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
78,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
79,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
80,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
81,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
82,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
83,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
84,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
85,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
86,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
87,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
88,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
89,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
90,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
91,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
92,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
93,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
94,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
95,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0,172.924,2299.889,6667.023,868.144,852.144,455.937,678.875,3392.128,6773.711,170.799,173.074,0.0,2.0,2174.287,1217.841,0.0
